id,n_moa,is_Activated
id_71b734f3b,2,True
id_71b7e1a3a,0,False
id_71bde3fb0,1,True
id_71be0f6d4,0,False
id_71c31317e,1,True
id_71c9543ec,0,False
id_71cab35c3,1,True
id_71cfe26d5,1,True
id_71d72129b,1,True
id_71d812812,1,True
id_71d96e495,1,True
id_71d97e6b3,0,False
id_71dd4b5c8,2,True
id_71e0f4e05,0,False
id_71e21487b,1,True
id_71e50d14b,1,True
id_71e5eb702,1,True
id_71e674fd3,0,False
id_71e74558d,1,True
id_71eb8e1b5,1,True
id_71ed357ad,0,False
id_71ed3d0b4,1,True
id_71ee02ab7,1,True
id_71eeaadf8,0,False
id_71eebdbad,1,True
id_71efcffd7,1,True
id_71f37532f,1,True
id_71f3dea0f,1,True
id_71f3f9bd9,0,False
id_71f9139b6,0,False
id_71f98d1eb,0,False
id_71fb12802,1,True
id_71fb55c4f,1,True
id_720430cce,1,True
id_720907d77,1,True
id_7211526b6,0,False
id_7212a8a1e,1,True
id_7213503bb,2,True
id_7220b2b0e,1,True
id_7226b03e4,0,False
id_7227b1233,0,False
id_722af07ba,1,True
id_722cac2a0,0,False
id_7232a5766,1,True
id_7235aea53,1,True
id_7235ea950,1,True
id_723cb0570,0,False
id_7240db052,1,True
id_7240e8020,1,True
id_72410f919,0,False
id_7245671f5,0,False
id_724c93e4b,0,False
id_724cdd640,0,False
id_724e6daea,1,True
id_7256863ff,1,True
id_72598c585,0,False
id_7261c693e,0,False
id_726c42f44,2,True
id_726c7d30b,1,True
id_7271538a7,2,True
id_72749908f,0,False
id_727636375,1,True
id_72774004b,1,True
id_727780c75,0,False
id_7279e4d04,0,False
id_72801bd78,0,False
id_7280cd4dd,0,False
id_728ae0dd4,1,True
id_728b7ded0,0,False
id_728cf6364,0,False
id_728f1173f,1,True
id_72947f0f5,1,True
id_7294b7e30,0,False
id_7296d2b93,1,True
id_729aadfdd,1,True
id_729db7daf,0,False
id_729f1695d,1,True
id_729f6f4ec,0,False
id_729ff3798,1,True
id_72a0d81bf,1,True
id_72a2b982c,0,False
id_72a46c61e,1,True
id_72a4f844f,1,True
id_72a52f4a8,2,True
id_72a6bd960,2,True
id_72a973d4a,0,False
id_72a9fed6e,1,True
id_72abdd800,1,True
id_72acd64f0,1,True
id_72ae71316,1,True
id_72b02fe93,1,True
id_72b31f566,1,True
id_72b51a623,1,True
id_72b6b3ed9,0,False
id_72b7e22af,1,True
id_72b8d9fff,1,True
id_72bc92b3d,1,True
id_72bcfd714,0,False
id_72c588b22,1,True
id_72c6abed5,1,True
id_72c6f8075,1,True
id_72c792c49,1,True
id_72c878dae,0,False
id_72c89022e,0,False
id_72c8a8dbf,1,True
id_72cb7001f,1,True
id_72cf9e641,0,False
id_72d081eb1,1,True
id_72d779485,1,True
id_72d8fa0aa,1,True
id_72ddef001,1,True
id_72dfddee6,1,True
id_72e083360,0,False
id_72e5875cd,1,True
id_72ee9f626,1,True
id_72eff3b92,0,False
id_72f0def59,0,False
id_72f43034a,0,False
id_72f52d4b8,1,True
id_72f7cdf8a,0,False
id_72fba1931,0,False
id_72fdf6c91,1,True
id_72ff9dcc6,0,False
id_7302e0c2a,1,True
id_73039ab66,1,True
id_73048f3d1,0,False
id_730677daf,0,False
id_730cd0dd4,1,True
id_730e0fbd4,0,False
id_7312a766f,1,True
id_7313b27f1,1,True
id_731431bf3,0,False
id_731455c2e,1,True
id_731521e21,0,False
id_7315a3263,1,True
id_73181eb7f,1,True
id_7319d8176,1,True
id_731a2745d,1,True
id_731c7749e,1,True
id_731e6b59c,1,True
id_731efb273,1,True
id_7320f13ee,1,True
id_732124ca2,1,True
id_7322b122d,0,False
id_732bcfbed,0,False
id_732d40404,1,True
id_732f6b51e,0,False
id_733096017,1,True
id_73332fa0f,1,True
id_7339123a5,1,True
id_733af1e37,0,False
id_734040f6d,0,False
id_73406ff59,0,False
id_7344b13ea,1,True
id_73453be2a,2,True
id_734f8e2b7,1,True
id_73505f6b0,1,True
id_73512a26a,1,True
id_7355bf25d,0,False
id_7359c77eb,0,False
id_735aa700b,1,True
id_735c78617,1,True
id_735cb60eb,1,True
id_735d497bb,0,False
id_735df7c96,1,True
id_7361e417c,1,True
id_7362a386b,1,True
id_7369894cc,1,True
id_736bc7d09,0,False
id_7370ca372,1,True
id_7372c293f,0,False
id_7374b5ec4,0,False
id_7375b189a,1,True
id_737a2201a,1,True
id_737bfbcf2,1,True
id_737d6cf3b,1,True
id_7383c0e39,0,False
id_7383dcb79,0,False
id_7384fd65a,1,True
id_73865451c,0,False
id_738928ffe,1,True
id_7389f027d,2,True
id_738b0d6b2,1,True
id_7391add2e,0,False
id_7396bf88b,2,True
id_73970c701,0,False
id_739ff884c,2,True
id_73a0d6e97,0,False
id_73a17cafd,1,True
id_73a4f8dfb,1,True
id_73a71d479,0,False
id_73aba025b,0,False
id_73af731d0,0,False
id_73afd2923,1,True
id_73bad5d33,2,True
id_73bba761d,1,True
id_73bbc5a19,1,True
id_73bc30696,2,True
id_73c060f86,0,False
id_73c155124,1,True
id_73d1cc841,2,True
id_73d9a838d,0,False
id_73da5f8ec,1,True
id_73dc9f4f2,1,True
id_73de4f7f7,0,False
id_73e3c2c23,1,True
id_73e3e30de,1,True
id_73e5c2483,1,True
id_73e98f375,2,True
id_73f09b941,0,False
id_73f1c0d1a,1,True
id_73f263331,0,False
id_73f73ab90,1,True
id_73fa6e61c,1,True
id_73fc154e9,1,True
id_7406fb80d,0,False
id_74080c29f,0,False
id_7409107b8,1,True
id_740aa3d70,1,True
id_740d37bef,2,True
id_740d49595,0,False
id_740d62fcb,0,False
id_740e9859a,0,False
id_740f587d5,0,False
id_741008352,0,False
id_7410b9eb8,1,True
id_741157ba6,0,False
id_74118cba3,0,False
id_74140eecb,1,True
id_74161b97b,0,False
id_74184964a,0,False
id_741c8c7fd,1,True
id_7422c0782,1,True
id_742656a43,0,False
id_742689fde,0,False
id_7427487fa,0,False
id_7427eddc1,1,True
id_742d1bd4f,0,False
id_742d8f2b8,1,True
id_742f0770a,0,False
id_742f46652,1,True
id_743708782,1,True
id_7437a9435,1,True
id_743802f45,1,True
id_743b244a5,1,True
id_743be25cc,1,True
id_743e24607,1,True
id_743e24af0,1,True
id_7441cef03,0,False
id_74483c55d,1,True
id_7449953f8,0,False
id_744a81bbb,1,True
id_744aa1d41,1,True
id_74541f6ea,0,False
id_74543a596,1,True
id_74559ca90,2,True
id_7455eaa73,2,True
id_7456ea343,1,True
id_7457cd4ca,1,True
id_745a11bb8,0,False
id_745d3b4b0,0,False
id_74602f20a,0,False
id_746090823,0,False
id_746488b3a,1,True
id_7466861bf,1,True
id_746736688,1,True
id_74673829a,0,False
id_746c9fe60,1,True
id_746e14859,1,True
id_74749d655,1,True
id_7474e9d6a,0,False
id_747d42808,0,False
id_747e20016,1,True
id_748520004,1,True
id_748647c03,1,True
id_748a5b141,1,True
id_74901c42c,1,True
id_74965340f,1,True
id_749654d81,0,False
id_74973dcf8,1,True
id_749834d82,2,True
id_7498b3fbf,0,False
id_749b86510,0,False
id_749e5ec32,1,True
id_749ee16d8,1,True
id_74a2a5eff,1,True
id_74a3bfcbb,0,False
id_74a43a6d1,1,True
id_74a4bd17b,0,False
id_74a51ba0b,0,False
id_74a5f4bf5,0,False
id_74a83d406,1,True
id_74a8ca2cb,0,False
id_74a8d81cc,1,True
id_74ae2943d,0,False
id_74b00612b,0,False
id_74b01f494,2,True
id_74b1a05db,1,True
id_74b1c0021,0,False
id_74b758113,1,True
id_74bbb9a17,1,True
id_74bce83c9,1,True
id_74bd5d0c3,0,False
id_74bea022d,0,False
id_74c01502f,1,True
id_74c30bed7,0,False
id_74c5f1f6f,2,True
id_74c9b1455,0,False
id_74cb06584,0,False
id_74cbee627,1,True
id_74ce873d5,0,False
id_74d90555f,1,True
id_74da4198e,0,False
id_74e0c26cb,2,True
id_74e2b729a,1,True
id_74e485a0c,0,False
id_74f10e27e,1,True
id_74f299205,0,False
id_74f9c5794,0,False
id_7501600b0,1,True
id_75063a392,0,False
id_7506afd77,0,False
id_750a02310,0,False
id_750b250b1,1,True
id_750e9f6c8,1,True
id_751060b94,1,True
id_7510fbb4a,1,True
id_7514a4261,1,True
id_7514b50fb,1,True
id_751c3279e,0,False
id_75204fe89,1,True
id_752277fa9,2,True
id_7523e26e7,1,True
id_752599d14,1,True
id_75278c59e,1,True
id_752fbade3,1,True
id_753026470,0,False
id_75306e5e7,0,False
id_7533483fb,1,True
id_753a3d05b,0,False
id_753b3e591,1,True
id_753baddbe,1,True
id_753c9ce59,1,True
id_75408910b,1,True
id_75468f8b4,0,False
id_754db8805,1,True
id_75511437e,0,False
id_755188ef9,1,True
id_755b2a9b8,0,False
id_755c14ee5,0,False
id_755c3de32,1,True
id_755dc77d2,1,True
id_7560b5f22,0,False
id_7562fef1f,1,True
id_7566e1859,0,False
id_756afdd4f,0,False
id_756ca14cc,1,True
id_756ee77a0,3,True
id_757319283,0,False
id_75792d194,1,True
id_757b44538,1,True
id_757c6c3e0,0,False
id_757f8f79a,5,True
id_7581b968f,1,True
id_75846eb7e,0,False
id_758537937,0,False
id_758e260b0,1,True
id_7597013dc,1,True
id_759943300,1,True
id_759db9703,1,True
id_759ee6dd3,0,False
id_759f04a15,0,False
id_759fa4540,1,True
id_75a2ca63d,1,True
id_75a337a6a,1,True
id_75a6a873a,1,True
id_75b14c230,1,True
id_75b3c6b38,1,True
id_75b7977f7,1,True
id_75bd84892,1,True
id_75c0574f3,1,True
id_75c117ad7,1,True
id_75c6bf76c,0,False
id_75c72dde6,1,True
id_75c93fe21,0,False
id_75cb1b887,1,True
id_75cdd9d4d,0,False
id_75d5c87da,1,True
id_75d725818,1,True
id_75dbc9387,1,True
id_75e36ff45,0,False
id_75e3ae198,0,False
id_75e42aa76,0,False
id_75e5b184e,3,True
id_75e736bd8,0,False
id_75e7a4f0f,0,False
id_75ec4f272,1,True
id_75ec8b162,0,False
id_75ed03d3e,1,True
id_75ef58d73,0,False
id_75f0acf15,1,True
id_75f3a7e55,0,False
id_75f3c8f61,1,True
id_75f46d9ab,1,True
id_75f91a883,1,True
id_75f93bf88,0,False
id_75f9f7a12,0,False
id_75fa266b5,1,True
id_7604e9050,0,False
id_7607f37f1,0,False
id_7608748ca,1,True
id_760928c1d,1,True
id_760a4b422,2,True
id_760adfa6e,1,True
id_760ceb415,0,False
id_7612f25bb,0,False
id_76149f391,0,False
id_761e5ab26,0,False
id_761ef60fb,0,False
id_7621a8083,1,True
id_762638aa1,1,True
id_762f8cf18,0,False
id_7630299f8,1,True
id_763179cc2,0,False
id_763640743,1,True
id_76371b757,1,True
id_7638ebf52,1,True
id_7639e059e,1,True
id_763a84edf,1,True
id_763d956ce,1,True
id_764094a40,0,False
id_76421c820,1,True
id_764502f8d,2,True
id_764c46ad7,2,True
id_7650678b5,1,True
id_765227534,1,True
id_7653b2505,1,True
id_765a959ef,1,True
id_765dfb23e,1,True
id_76605a88e,0,False
id_76615d6fb,1,True
id_7661a376a,1,True
id_766524a44,0,False
id_766acd718,1,True
id_766b6b394,1,True
id_766c80e3a,2,True
id_7670efcac,1,True
id_767922879,2,True
id_7680f0636,1,True
id_768110f31,1,True
id_768227417,1,True
id_76828717b,1,True
id_7682e631e,1,True
id_7683df0fe,1,True
id_768462c59,1,True
id_76847d553,1,True
id_76887411b,1,True
id_7689f16d4,1,True
id_7691b0fb4,0,False
id_7692cb498,1,True
id_769530d73,0,False
id_769550a96,1,True
id_76959277e,1,True
id_769aab23e,0,False
id_76a040635,0,False
id_76a0a279b,0,False
id_76a11140e,0,False
id_76a19fcc3,1,True
id_76a50fda5,0,False
id_76a583c17,1,True
id_76a979e6d,0,False
id_76aa1511a,2,True
id_76ab9cda3,2,True
id_76b464684,3,True
id_76b86c3e8,1,True
id_76bae06cd,2,True
id_76bcfaa07,0,False
id_76bf41528,1,True
id_76c0eb643,1,True
id_76c1b1ca7,1,True
id_76c75c7fe,0,False
id_76c7ad074,1,True
id_76c81cc9d,1,True
id_76c9e4435,1,True
id_76cedbe2e,0,False
id_76cedf214,1,True
id_76cf64a0b,0,False
id_76d4c1096,0,False
id_76d969798,1,True
id_76db12e95,3,True
id_76dde79b9,0,False
id_76de14ef1,2,True
id_76de43107,0,False
id_76de9b673,1,True
id_76e2366dc,1,True
id_76e56f97a,1,True
id_76e7c6b37,1,True
id_76e90fa5f,1,True
id_76ebf3030,1,True
id_76ec2ede0,1,True
id_76ed4a130,0,False
id_76efba1e4,0,False
id_76f0e7e64,1,True
id_76f926a24,0,False
id_76fa8ef32,0,False
id_76fac4867,2,True
id_76fde22fa,1,True
id_7700a1031,1,True
id_7700c2b92,1,True
id_770187350,1,True
id_7704e7640,0,False
id_7704fbaf0,1,True
id_7704fc222,1,True
id_770990e58,1,True
id_770b6d2ee,1,True
id_770c941cd,1,True
id_770df534c,1,True
id_771228190,0,False
id_7713fc063,1,True
id_7717fd1aa,0,False
id_771daf5d8,1,True
id_771f5d271,1,True
id_771ff1f29,1,True
id_77203e6a1,1,True
id_7722f05c9,1,True
id_7726e92d3,1,True
id_7729c747f,0,False
id_772dea8ce,0,False
id_7730d054c,1,True
id_773346ade,1,True
id_7735083c0,1,True
id_77379dffd,0,False
id_77382e3e0,1,True
id_773983e20,0,False
id_773c00e34,0,False
id_773c3b7d6,1,True
id_773d581ae,1,True
id_773d744f2,1,True
id_773ff17fa,1,True
id_7740205c9,0,False
id_774356d8d,1,True
id_774606b1a,0,False
id_774653a8c,0,False
id_774fc9d72,1,True
id_774fe83d8,1,True
id_7752ac2ea,0,False
id_77549394a,0,False
id_7755586ce,0,False
id_7755978ed,1,True
id_7757d9a40,1,True
id_775a3df12,1,True
id_775a782bd,0,False
id_775b00aee,4,True
id_775df27e8,1,True
id_775f9f997,0,False
id_776045edc,1,True
id_77684c33d,0,False
id_77689b6f2,0,False
id_776bc578a,0,False
id_776bd07bd,1,True
id_776c8649a,1,True
id_7773e375b,2,True
id_77756bea1,0,False
id_7775c533b,1,True
id_7778b8ffd,1,True
id_7779102bf,1,True
id_777a2333a,1,True
id_777b99cef,1,True
id_778031350,0,False
id_7784ca579,1,True
id_77856f6fc,0,False
id_778872a80,0,False
id_77946daa9,1,True
id_7797e985c,2,True
id_779efd75c,1,True
id_77a444572,1,True
id_77a585236,2,True
id_77a6c3afe,0,False
id_77a8b005f,2,True
id_77a94804b,0,False
id_77ac44b1e,2,True
id_77b0f835f,1,True
id_77b1c9a41,1,True
id_77b232bb8,1,True
id_77b33534c,0,False
id_77b3f00ec,1,True
id_77b6d77b8,0,False
id_77bd04eda,1,True
id_77c03dea3,1,True
id_77c0b0605,1,True
id_77c201586,0,False
id_77c50a2e8,1,True
id_77ca74821,0,False
id_77cb0d03f,0,False
id_77ccc9ee6,1,True
id_77cfccc04,0,False
id_77d0967d8,1,True
id_77d19cb0f,1,True
id_77d6eb2ce,0,False
id_77dc77254,0,False
id_77e013e13,1,True
id_77e15db70,1,True
id_77e2a121c,1,True
id_77e9b8449,1,True
id_77ea4580e,1,True
id_77efbb698,1,True
id_77efd5284,1,True
id_77f204627,2,True
id_77f70ae4a,1,True
id_77f7b7fb6,1,True
id_77f8aa59b,1,True
id_77f8d6380,0,False
id_77fb67ead,1,True
id_77fc1f468,1,True
id_77fc24925,1,True
id_77fdc00c4,1,True
id_77fe24eab,0,False
id_7805705f6,0,False
id_7808edcf1,1,True
id_78092da06,0,False
id_780d53376,1,True
id_7817148cc,0,False
id_7819b832c,0,False
id_781b88cea,0,False
id_781e50a7b,3,True
id_781f28418,0,False
id_782561560,0,False
id_7827420ed,1,True
id_78276892c,1,True
id_782fa0b3c,1,True
id_78321ff48,0,False
id_783a6ebc3,0,False
id_7840e570a,0,False
id_784362a20,3,True
id_78443e9e9,1,True
id_7844c67a9,1,True
id_7845d4766,1,True
id_784672f0c,0,False
id_784928d03,1,True
id_784c4fc94,2,True
id_784f51d57,1,True
id_78502461a,1,True
id_78518d13d,1,True
id_7851f7387,1,True
id_785291c4c,2,True
id_785496e52,0,False
id_78619a88b,1,True
id_7861e09ea,1,True
id_78626268a,0,False
id_78652d9da,1,True
id_786698a48,1,True
id_78694e197,0,False
id_7869d5dcb,0,False
id_786b4180d,0,False
id_786cb32b0,1,True
id_786cc63d8,1,True
id_786dda05e,1,True
id_78752f59d,0,False
id_787aa9265,0,False
id_787e0a165,1,True
id_787e20bfb,0,False
id_787f480b5,0,False
id_788a52e3f,1,True
id_788bcd5de,1,True
id_788c918b6,2,True
id_78904a49a,1,True
id_7890ca75b,0,False
id_7893572b8,1,True
id_78982fd6b,0,False
id_789d94b50,0,False
id_78a2f42f1,2,True
id_78afbb2a4,0,False
id_78b489718,1,True
id_78b5b5d35,0,False
id_78b60cb94,1,True
id_78b969d6a,1,True
id_78b9e751d,1,True
id_78bb22b05,0,False
id_78bdf9598,0,False
id_78be9d6c6,0,False
id_78bfdec03,1,True
id_78c5a9ecb,0,False
id_78c90dc5e,0,False
id_78cd8d02c,1,True
id_78d157977,0,False
id_78d1d4aa0,1,True
id_78dc62e29,0,False
id_78dd51cfc,1,True
id_78df98524,0,False
id_78e1c62a5,0,False
id_78e1d5ed8,0,False
id_78e535117,1,True
id_78e8634bf,0,False
id_78eb8fcef,1,True
id_78ebed732,1,True
id_78f83f97c,1,True
id_78f8d35d1,2,True
id_78f9bed39,2,True
id_78fb7744f,0,False
id_78fb90fd9,2,True
id_78fc97ff3,1,True
id_790117491,2,True
id_79021bbe5,0,False
id_79039a806,0,False
id_7908eb5e8,1,True
id_79100bc60,1,True
id_791024248,0,False
id_7910535a2,1,True
id_7913f430b,2,True
id_791a05264,1,True
id_791afe9f6,1,True
id_791d0d6bf,1,True
id_791e75caf,0,False
id_791ff5997,0,False
id_792302ff0,1,True
id_792639113,1,True
id_792801d0b,1,True
id_792ed9d59,2,True
id_792edaf21,0,False
id_792fca3ee,1,True
id_79349d03e,0,False
id_793b227da,1,True
id_793ba9644,1,True
id_793d94910,0,False
id_793edac9b,1,True
id_794019521,0,False
id_7942b76e7,1,True
id_7948e86a9,0,False
id_794a70e44,0,False
id_794ea1da2,0,False
id_795e3cae2,2,True
id_795e72459,0,False
id_795f4f2fe,1,True
id_7960b4e29,0,False
id_7966662c6,1,True
id_7968e2399,0,False
id_796af0d01,1,True
id_796d637da,0,False
id_7974d0b68,0,False
id_7976dc15a,2,True
id_7979f1ba9,1,True
id_797dcf925,0,False
id_7980df86d,1,True
id_7981fdb02,0,False
id_79827a1cb,1,True
id_7983b699d,1,True
id_79880436c,1,True
id_79890bab7,1,True
id_798ba0b1c,1,True
id_79906189f,0,False
id_79942f484,1,True
id_799b46fe4,1,True
id_799ba0913,1,True
id_799ccf140,1,True
id_799d7b7c4,1,True
id_79a301f77,1,True
id_79a37433a,0,False
id_79a5a76fc,1,True
id_79b9f4135,1,True
id_79ba8cfbf,0,False
id_79bc5fb2f,1,True
id_79bdcd95d,0,False
id_79be1215f,0,False
id_79c98a3be,1,True
id_79cc98e12,2,True
id_79cf50d3c,1,True
id_79cf77dc1,0,False
id_79d0bd2ab,0,False
id_79d35dec8,1,True
id_79d44a2e8,2,True
id_79d5c21e2,1,True
id_79d692b0a,1,True
id_79dc2ad5f,1,True
id_79dcf855f,1,True
id_79df64b63,1,True
id_79e5813a2,0,False
id_79e5fd6a7,0,False
id_79e92c1ad,0,False
id_79ed25da9,1,True
id_79f0f182c,1,True
id_79f1a5267,0,False
id_79f2843fe,1,True
id_79f3564d9,0,False
id_79f3bff22,0,False
id_79f48981c,0,False
id_79f7664c8,1,True
id_79f8b35b1,0,False
id_79f8cb48b,1,True
id_79f95a980,0,False
id_79fb45fe7,1,True
id_79fc6ed50,1,True
id_79fc733a0,1,True
id_7a008a9c0,1,True
id_7a00e0cb2,1,True
id_7a0174ec3,0,False
id_7a036428d,1,True
id_7a04e6eb7,1,True
id_7a0500cfd,1,True
id_7a082499c,1,True
id_7a0d03a46,3,True
id_7a1322011,1,True
id_7a1520887,0,False
id_7a170705f,3,True
id_7a1aa6ac5,1,True
id_7a2529bc8,0,False
id_7a28923c6,1,True
id_7a2bbb4cc,3,True
id_7a2e9b40e,0,False
id_7a314706b,1,True
id_7a331d77f,1,True
id_7a37522a8,1,True
id_7a3cc36f9,0,False
id_7a3d75d39,0,False
id_7a3e74d6f,0,False
id_7a479acf1,0,False
id_7a47a4928,1,True
id_7a4f0241f,1,True
id_7a53d2067,1,True
id_7a54c91d3,0,False
id_7a5e21f25,1,True
id_7a60d0e0a,4,True
id_7a62a8da2,1,True
id_7a6943fdb,1,True
id_7a6a759b7,1,True
id_7a6a95184,1,True
id_7a6e7e33c,0,False
id_7a704cd59,0,False
id_7a7164dbc,0,False
id_7a7728530,1,True
id_7a8186a03,1,True
id_7a88127a7,0,False
id_7a88e5f56,1,True
id_7a8c03ffe,1,True
id_7a8cc5960,1,True
id_7a8efe900,0,False
id_7a8ff42ef,2,True
id_7a915d0ff,1,True
id_7a91b3d17,1,True
id_7a94f1cde,0,False
id_7a9a15b06,1,True
id_7a9ba7fca,0,False
id_7a9e02bf1,0,False
id_7aa0daa9e,1,True
id_7aa5750e9,0,False
id_7aa8464ec,2,True
id_7aa9889e4,2,True
id_7ab206b8d,0,False
id_7ab35763f,0,False
id_7ab3f23ac,0,False
id_7ab51e812,0,False
id_7ab7da2ba,1,True
id_7ab8aca85,1,True
id_7ab961fe3,1,True
id_7ac46c7c5,1,True
id_7ac848e17,1,True
id_7ad0d3da6,1,True
id_7ad2052bb,0,False
id_7ad445d34,0,False
id_7ad6a77ce,2,True
id_7ada36610,1,True
id_7adc7bcfc,0,False
id_7add6d2a5,0,False
id_7adf33c13,0,False
id_7adf93727,0,False
id_7ae3bf564,0,False
id_7ae4b14c5,2,True
id_7aef2d1bb,0,False
id_7af570c6d,0,False
id_7afb24f3b,1,True
id_7afd6b6a9,0,False
id_7b042ba6c,0,False
id_7b0680a74,0,False
id_7b092c29d,1,True
id_7b0ac59e0,0,False
id_7b1299f38,0,False
id_7b132abc3,0,False
id_7b13e95f1,1,True
id_7b1431646,1,True
id_7b18b44e9,1,True
id_7b1e1a114,0,False
id_7b21d26c7,0,False
id_7b224b8ec,0,False
id_7b24fa127,1,True
id_7b27bfc7e,1,True
id_7b283d75f,0,False
id_7b286c93a,1,True
id_7b2f6ef4a,0,False
id_7b3b0854c,1,True
id_7b3b558e5,1,True
id_7b4ad50a0,1,True
id_7b4c1f6d8,0,False
id_7b4ff1a96,2,True
id_7b56207e4,0,False
id_7b5ad2115,0,False
id_7b5bec9ef,0,False
id_7b5db549b,1,True
id_7b64dd5f8,1,True
id_7b6dfd894,1,True
id_7b7154066,3,True
id_7b72424c7,1,True
id_7b741ecd7,2,True
id_7b799c0a0,1,True
id_7b823c070,0,False
id_7b89624ff,0,False
id_7b8ba6e1f,0,False
id_7b8e32342,1,True
id_7b9348af1,1,True
id_7b98f25bf,0,False
id_7b9e174a4,1,True
id_7b9f934f9,0,False
id_7ba18d629,1,True
id_7baa85eb7,1,True
id_7babc0a9d,1,True
id_7bacec1a7,1,True
id_7bafb1efc,0,False
id_7bb2355f6,0,False
id_7bb71f545,1,True
id_7bb805490,1,True
id_7bb94765b,1,True
id_7bba507b5,2,True
id_7bbfdb9d7,1,True
id_7bc10b80f,0,False
id_7bc2a7ce4,0,False
id_7bc378d5b,0,False
id_7bcac248f,1,True
id_7bcacf199,0,False
id_7bcbe79bc,2,True
id_7bcefd5e4,1,True
id_7bd058c87,1,True
id_7bd288842,1,True
id_7bd5e044d,1,True
id_7bdb0341c,2,True
id_7bde2c78d,1,True
id_7bdedb2ab,1,True
id_7be094947,1,True
id_7be0f1d90,0,False
id_7be77d15e,2,True
id_7bf079a63,1,True
id_7bf131d54,1,True
id_7bf276e2e,0,False
id_7bf3b4ec6,1,True
id_7bfb1bab6,1,True
id_7bfdda882,1,True
id_7bff66251,1,True
id_7bff8fe9e,1,True
id_7c000e00e,1,True
id_7c018f8f3,1,True
id_7c021f954,0,False
id_7c04eedfe,0,False
id_7c0519aea,2,True
id_7c0a5011c,1,True
id_7c0a74a12,1,True
id_7c0b91323,0,False
id_7c0de6120,1,True
id_7c12164a6,1,True
id_7c139d069,1,True
id_7c1580a9f,0,False
id_7c17ac328,1,True
id_7c19f8b1e,0,False
id_7c1fd3a24,1,True
id_7c2095daa,1,True
id_7c266677b,0,False
id_7c26f2c21,1,True
id_7c2911e99,1,True
id_7c2fc605f,1,True
id_7c31210b0,1,True
id_7c34eeb81,0,False
id_7c3e1134f,0,False
id_7c3f46870,0,False
id_7c44cca35,0,False
id_7c45efc8b,1,True
id_7c497e03b,0,False
id_7c4b3ece9,1,True
id_7c4e8f9f3,1,True
id_7c4ed1cd7,1,True
id_7c4f00c6b,1,True
id_7c5099f24,0,False
id_7c50a2699,1,True
id_7c535af65,1,True
id_7c53cb5ce,0,False
id_7c57bde8b,0,False
id_7c59c2f81,0,False
id_7c5bee280,2,True
id_7c60ab744,1,True
id_7c61c10d7,1,True
id_7c62043eb,1,True
id_7c630396a,0,False
id_7c66e3de1,0,False
id_7c68031ef,0,False
id_7c6e1461a,1,True
id_7c7180914,1,True
id_7c7cfdbed,0,False
id_7c81292fb,1,True
id_7c8282abe,4,True
id_7c84405a4,0,False
id_7c88090e0,1,True
id_7c88165dc,0,False
id_7c89b1c6a,0,False
id_7c8b8879e,1,True
id_7c900f535,1,True
id_7c955334a,1,True
id_7c9983a49,1,True
id_7c9b8c281,0,False
id_7c9d595a3,0,False
id_7ca005c4b,0,False
id_7ca02fa94,0,False
id_7ca14b3de,0,False
id_7ca7bed54,0,False
id_7cab2df34,1,True
id_7cab97703,0,False
id_7cae539cb,1,True
id_7cb110195,1,True
id_7cb3db360,0,False
id_7cb565d26,1,True
id_7cb9ffcf8,1,True
id_7cbd70a9e,1,True
id_7cbe2ce5a,1,True
id_7cc33a485,2,True
id_7cc35a04d,1,True
id_7cc5e6929,0,False
id_7cc74f946,1,True
id_7cc897da5,0,False
id_7ccc344e9,0,False
id_7ccdd9b1f,0,False
id_7cd00fba7,1,True
id_7cd519f34,1,True
id_7cd540e57,1,True
id_7cd7d8533,1,True
id_7cdfd26bd,0,False
id_7cdfdec1a,2,True
id_7ce3aeec5,0,False
id_7cef69c73,1,True
id_7cf2d7965,3,True
id_7d03d6aa1,0,False
id_7d04f283b,2,True
id_7d0bb9a07,1,True
id_7d0f6bcf6,0,False
id_7d1047481,1,True
id_7d11d5427,1,True
id_7d173c47c,1,True
id_7d17dd11a,1,True
id_7d2967f93,1,True
id_7d2a7d483,1,True
id_7d2df93c5,1,True
id_7d310791a,0,False
id_7d317b139,1,True
id_7d32161d7,1,True
id_7d3252ff8,0,False
id_7d364b77f,0,False
id_7d384d29c,1,True
id_7d3ab9d42,2,True
id_7d41fa110,1,True
id_7d432a81a,1,True
id_7d450a230,0,False
id_7d452a751,0,False
id_7d46539ca,1,True
id_7d46a6d90,1,True
id_7d499a755,1,True
id_7d4eb279d,0,False
id_7d4fb6282,1,True
id_7d50d8e3d,1,True
id_7d518d7a5,0,False
id_7d54e2884,0,False
id_7d55db58b,1,True
id_7d5841c32,1,True
id_7d5bdc22f,1,True
id_7d5e72ad5,1,True
id_7d5edae40,0,False
id_7d5f12da6,1,True
id_7d6001593,3,True
id_7d600a896,1,True
id_7d610e89e,1,True
id_7d628a6ae,0,False
id_7d66fade7,0,False
id_7d68262b8,1,True
id_7d68fcd99,1,True
id_7d6a33848,1,True
id_7d6b8144f,0,False
id_7d6c99563,2,True
id_7d705d751,1,True
id_7d7104166,0,False
id_7d71a08a1,1,True
id_7d74a27cc,1,True
id_7d75df4d6,1,True
id_7d760f4fe,0,False
id_7d7da44a4,1,True
id_7d7e214d2,1,True
